,user_id_hash,reg_date,sex_id,age,withdraw_date,purchaseid_hash,i_date,item_count,sm_area_eng,coupon_id_hash,capsule_eng,genre_eng,price_rate,catalog_price,discount_price,ken_eng,age_group,Total Spent
19738,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,7fc816e752ed2e560bc6764b2cdbfbb7,2011-11-26,1,"Akasaka, Roppongi, Azabu",49397ec7f9a937ab23d7422df773d898,Delivery service,Delivery service,50,3580,1790,Fukuoka,Middle-Aged,1790
19739,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,ffb9c82e7c76c151fc30b46b9e00aac2,2011-12-26,1,Gunma,13d9bacb0776cdeed926c7a94a7386ff,Delivery service,Delivery service,50,4410,2200,Tokyo,Middle-Aged,2200
19740,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,a8af1b13a50c5805fa8da3549fd7cf92,2012-01-13,1,"Tachikawa, Machida, Hachioji, and others",6d74e2f933e60fe3a533ff88523a22fb,Delivery service,Delivery service,52,2520,1200,Kagawa,Middle-Aged,1200
19741,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,4aa7a1ce33f035ae8fb2623a471c044a,2012-01-18,1,Chiba,b0e54004462dd0bd30460e950fd0d9a7,Delivery service,Delivery service,50,3980,1990,Kanagawa,Middle-Aged,1990
19742,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,0caeb053e80b756f54d87c4766f51e56,2012-01-28,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",d3af72dfab134484f0d9afbbc77fed5e,Nail and eye salon,Nail and eye salon,50,7900,3950,Tokyo,Middle-Aged,3950
19743,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,f3cbb74712400b6a562290ba513dffe7,2012-02-20,2,"Tachikawa, Machida, Hachioji, and others",53fd016245982e52db8aded9d928a887,Food,Food,50,3800,1900,Tokyo,Middle-Aged,3800
19744,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,d00493e11a7f88a9edca5bfc05c7d61a,2012-02-25,1,"Ginza, Shinbashi, Tokyo, Ueno",8f06cbf6c5d3887370213c30d749a022,Delivery service,Delivery service,50,2980,1490,Tokyo,Middle-Aged,1490
19745,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,ec40011793dffdb55bb4a22b193ba9a7,2012-02-25,2,"Ginza, Shinbashi, Tokyo, Ueno",0a6d3616cb5c08609f2ad3c23e2bc69b,Food,Food,50,7000,3500,Tokyo,Middle-Aged,7000
19746,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,a8ad6b45edebfdcb569692fbeeaacf4c,2012-03-04,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",14a595ec15989310c5e40a7c495e8e10,Delivery service,Delivery service,50,3235,1617,Kyoto,Middle-Aged,1617
19747,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,9062f4a3633928211e25abb794bb1906,2012-03-14,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",d8ad3fa8750bfffe38c498d97799fe31,Delivery service,Delivery service,54,2820,1280,Tokyo,Middle-Aged,1280
19748,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,d8a072db807722e934bb4f744de1db9c,2012-03-23,1,Saitama,7e3f62dcdc715a0faf6a02daf21896e0,Japanese hotel,Hotel and Japanese hotel,50,48300,23700,Hyogo,Middle-Aged,23700
19749,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,aea5f348bdc01d0b71be8dd89b606c22,2012-04-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a32ef15d9aaccde1659de4eb7bdf14cf,Gift card,Gift card,66,3000,1000,Tokyo,Middle-Aged,1000
19750,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,1a45f74867b0175ad155646124a698cf,2012-05-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",b7bd3be8fa5320105adef22fefc2681c,Spa,Spa,71,15350,4300,Tokyo,Middle-Aged,4300
19751,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,c4048a6806144be967e0f9d8ae74748e,2012-05-18,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",0aec5cc8635127d6262f999a3da0be21,Food,Food,51,8300,4000,Tokyo,Middle-Aged,8000
19752,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,0d7dfef78cb43bff609f6b59eeaf3e8e,2012-05-21,2,"Ikebukuro, Kagurazaka, Akabane",d7078b2826769db6798564a3ca4101fd,Food,Food,50,3980,1990,Tokyo,Middle-Aged,3980
19753,56601c38ebf6e5acf3875f164430c3a5,2010-12-19,f,51,,969c32c72135270fa4ee37e9859bc578,2012-05-28,2,"Ikebukuro, Kagurazaka, Akabane",d7078b2826769db6798564a3ca4101fd,Food,Food,50,3980,1990,Tokyo,Middle-Aged,3980
19754,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,aa52e83892d3bfd41a04a6f27ee7ef31,2011-07-12,1,"Akasaka, Roppongi, Azabu",8e9c3d2126f667235829203e3eb460e4,Delivery service,Delivery service,58,2400,990,Saitama,Middle-Aged,990
19755,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,62a5fd677b699c2df5d7831b62542557,2011-07-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",e4b42ef7d3b3b30784f66ed55cab75a5,Delivery service,Delivery service,50,2380,1190,Hokkaido,Middle-Aged,1190
19756,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,0cfd678e53daf7944ec586301ed59109,2011-07-22,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",7c059d0444564dc1f771e2d7d7039401,Delivery service,Delivery service,51,3950,1900,Chiba,Middle-Aged,1900
19757,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,c7298e21105ebc99f9588592de9aa18f,2011-07-23,2,Yokohama,6292f8ffcdc7855a36d0c24b7d99e94c,Food,Food,50,2380,1190,Kanagawa,Middle-Aged,2380
19758,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,734562b2c05dcf47e97e99886197871f,2011-08-31,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",bfa4174fd410270a802936bd110a8bff,Food,Food,61,2550,980,Tokyo,Middle-Aged,980
19759,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,be3f6a86c77de781a3d4ed7fa5fc4534,2011-08-31,1,"Akasaka, Roppongi, Azabu",c93c09f51103d5835756f39381c590c9,Other,Other coupon,58,5985,2480,Hokkaido,Middle-Aged,2480
19760,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,60a516f60ef789fe9cba64d7d038ed8c,2011-08-31,1,"Shibuya, Aoyama, Jiyugaoka",281304dfbf1d03bd09ac7d8a4fab0a93,Delivery service,Delivery service,70,3360,980,Hokkaido,Middle-Aged,980
19761,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,6307b72787254bd42ae99f115f1f7feb,2011-08-31,1,"Ginza, Shinbashi, Tokyo, Ueno",15e9b2739c155a1b36e6a3ae57ff62cd,Leisure,Leisure,50,2000,1000,Tokyo,Middle-Aged,1000
19762,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,b199aa9f872f69ef6df14632b14874f3,2011-09-04,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",23b71add2e78108d53d5bddc31768cb9,Delivery service,Delivery service,51,2025,990,Nara,Middle-Aged,990
19763,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,c7be5fe8a07a88c9d123e6ad755d8087,2011-09-12,2,"Ebisu, Meguro, Shinagawa",565567bf0f169ee811b50beef5f8a394,Food,Food,56,6888,2980,Tokyo,Middle-Aged,5960
19764,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,833a4c12b1a2f8aac4ad9a58ff009a72,2011-10-05,2,"Akasaka, Roppongi, Azabu",40aa6c513f452f5fb2af196519639219,Food,Food,50,5775,2880,Tokyo,Middle-Aged,5760
19765,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,a7c7b3eb88921909d88fa7fe6546aa55,2011-10-05,1,"Ikebukuro, Kagurazaka, Akabane",06156935452cea44f3774cae5ac8e01d,Delivery service,Delivery service,54,5110,2300,Iwate,Middle-Aged,2300
19766,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,23d131467fef7106eacf15ce996924e7,2011-10-26,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",b8b4f2789a6982c5e6130600f05f7d47,Food,Food,50,1030,515,Tokyo,Middle-Aged,515
19767,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,14e5206263f086c9543f0de90d6fe825,2011-11-27,1,"Ikebukuro, Kagurazaka, Akabane",4fab9b7c3ab76b6acbc94f7317738b12,Delivery service,Delivery service,78,4500,980,Kanagawa,Middle-Aged,980
19768,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,4dc7c9b52927b17c10c0ea4702d4f047,2011-11-27,1,"Ginza, Shinbashi, Tokyo, Ueno",da59bb95f39d38cc8bc8aa91b5567f8f,Delivery service,Delivery service,76,12600,2980,Tokyo,Middle-Aged,2980
19769,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,df0f6e5546570970c29da41cb81f37b1,2011-11-27,1,"Ebisu, Meguro, Shinagawa",c0491ee736464e05dbc26fc6bbb5d6f6,Delivery service,Delivery service,50,3980,1990,Miyagi,Middle-Aged,1990
19770,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,2169bb12d20b88878e02fbe7033fb942,2011-11-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",aca4b4e31e1cf90ab93dc6950764035c,Delivery service,Delivery service,50,5040,2520,Fukushima,Middle-Aged,2520
19771,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,b84c04cc3f4369767e5e49c0a09505cb,2011-11-29,2,"Shibuya, Aoyama, Jiyugaoka",3e9a9c4df41b64bfabdf0d3b4d002bfe,Food,Food,51,6380,3100,Tokyo,Middle-Aged,6200
19772,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,5b91eb51469349de06908e7728644901,2011-11-29,2,"Ginza, Shinbashi, Tokyo, Ueno",22cc58674d5055add66a13bdb06e059b,Food,Food,50,2960,1480,Tokyo,Middle-Aged,2960
19773,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,7085e4544900b43512f5e32b83113f70,2011-11-29,1,"Ginza, Shinbashi, Tokyo, Ueno",ab216f7348e8c7c6a7e435af2b28c91c,Delivery service,Delivery service,85,13440,1980,Tokyo,Middle-Aged,1980
19774,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,09d8dcfe870f62492b9a5afd8d846fba,2011-12-01,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",4c1338d9685c26d1dc6e44d6587dab73,Food,Food,50,2590,1280,Tokyo,Middle-Aged,2560
19775,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,76d6ca8c08b748c99a3bf3a16e8cb6e2,2011-12-21,2,"Ginza, Shinbashi, Tokyo, Ueno",db160f757b0661251b96eb5df33f3928,Food,Food,50,12600,6300,Tokyo,Middle-Aged,12600
19776,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,bf3da75937b39aa2bf8903344b75ee4c,2011-12-22,2,"Akasaka, Roppongi, Azabu",89702e21a8f6c22d7bdc71932805696b,Food,Food,50,3980,1980,Tokyo,Middle-Aged,3960
19777,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,538068df2f7dc7be0b618fde7056dc57,2011-12-23,2,Chiba,2759574e95def7125ba267d7e53eb6b3,Hotel,Hotel and Japanese hotel,50,14210,7105,Chiba,Middle-Aged,14210
19778,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,d55ce4ae0502e4425c3699663b0cfe51,2011-12-25,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",6c9196740643643219478e1db285b308,Food,Food,51,4900,2400,Tokyo,Middle-Aged,4800
19779,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,5be409889f066862b26e939e26fd8af0,2011-12-28,2,"Ginza, Shinbashi, Tokyo, Ueno",245f87b2599b44a86dd991e5527e1a81,Food,Food,52,4130,1980,Tokyo,Middle-Aged,3960
19780,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,6c068d53845cbdc55734257b9c6fae3f,2011-12-28,2,"Ginza, Shinbashi, Tokyo, Ueno",0e11ba27987e3cc0bc6762d292769df6,Food,Food,53,5300,2480,Tokyo,Middle-Aged,4960
19781,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,6d784857422bf2ffb763f014774c03df,2012-01-07,2,"Ikebukuro, Kagurazaka, Akabane",52a2c06c15a2e4eb7ccf6e8b46dcc256,Food,Food,52,5229,2480,Tokyo,Middle-Aged,4960
19782,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,61780951405b2216e6043bbe91f0184e,2012-01-16,2,"Tachikawa, Machida, Hachioji, and others",d1aa9da59fd6dffcb702aa2d6a313d39,Food,Food,51,2030,980,Kanagawa,Middle-Aged,1960
19783,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,38940236c3b77ab9a0e1afe49922bb0f,2012-01-21,2,"Ginza, Shinbashi, Tokyo, Ueno",77f3068418d8e73631e855d916fe29e0,Food,Food,50,6000,3000,Tokyo,Middle-Aged,6000
19784,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,c3e5ac8d7ce052765b52354a5a6730f7,2012-01-21,2,"Akasaka, Roppongi, Azabu",457f3362751da4951d895d46ebe63401,Food,Food,50,4980,2490,Tokyo,Middle-Aged,4980
19785,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,ed6f33eab1f88b19fe4e7c4bb8d34959,2012-01-21,2,"Tachikawa, Machida, Hachioji, and others",3e751b4d3064d4d11c4708c3dba59042,Food,Food,54,3300,1500,Kanagawa,Middle-Aged,3000
19786,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,167e8df9a325be9b3235032e563e3519,2012-01-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",210cda5a6ea985ff86527a5dec19261b,Food,Food,50,850,425,Tokyo,Middle-Aged,425
19787,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,3bcb0ff551ca440ab592ea27c52dd5dd,2012-01-27,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",2196d2fdd70052bc18b3ed7d545d8ebd,Food,Food,63,4030,1480,Tokyo,Middle-Aged,2960
19788,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,3f2a34d8be161404d90cd5edfbdbc097,2012-01-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",0d0b5a78c9ab9b5357635cfe49100a8b,Food,Food,52,2100,999,Tokyo,Middle-Aged,999
19789,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,bec82439d6a9aa29bb458ad9486bbc80,2012-02-05,2,"Ginza, Shinbashi, Tokyo, Ueno",c596a13a10e4340e448dd962dc6b87af,Food,Food,50,4100,2050,Tokyo,Middle-Aged,4100
19790,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,39065078be6bb618a1425a6b51fd40a0,2012-02-05,1,"Shibuya, Aoyama, Jiyugaoka",43edab1d73786aff05db7ab09da6442f,Hotel,Hotel and Japanese hotel,50,12600,6300,Gunma,Middle-Aged,6300
19791,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,18e7fec0adabf400d97448a952131393,2012-02-10,1,"Kawasaki, Shonan, Hakone and, others",6cb953beeea51c4dbd4e17c7f10e929b,Delivery service,Delivery service,50,4000,2000,Kanagawa,Middle-Aged,2000
19792,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,0078164cc65f991c3fb2f0dedc10037d,2012-02-20,2,"Tachikawa, Machida, Hachioji, and others",86199032fd274aec7c0ce93934d01714,Food,Food,50,7800,3900,Tokyo,Middle-Aged,7800
19793,ef0b9f6860bccc9b512b8627fca87a64,2010-12-16,m,42,,a22e6bc5553054d2361cded05fb95cd6,2012-03-24,1,"Ikebukuro, Kagurazaka, Akabane",b13912c67c66b66b09266b651ee4502d,Delivery service,Delivery service,57,2499,1050,Osaka,Middle-Aged,1050
19805,b37b8b946b106e89a126c5b4d4ed144c,2011-10-21,m,58,,8194799887cda5f7d04a270fc0b164db,2011-10-21,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",be77b00a998f490398a436712ac9cd4a,Other,Other coupon,93,1500,100,Tokyo,Middle-Aged,100
19806,b37b8b946b106e89a126c5b4d4ed144c,2011-10-21,m,58,,d581ecd78c7706257b89e15c33441ae7,2011-11-03,2,"Ginza, Shinbashi, Tokyo, Ueno",5fa064cde8a0aed97a24f69fdb3524d8,Food,Food,50,2960,1480,Tokyo,Middle-Aged,2960
19807,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,84df1da6f726c56435faa00ea55fd589,2011-07-22,1,"Ikebukuro, Kagurazaka, Akabane",65d8eb4a986ef0293a328adeaa8cb213,Delivery service,Delivery service,81,10920,1980,Okayama,Middle-Aged,1980
19808,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,f7d0c04a170cdfc0068411dd32317585,2011-08-10,1,Ibaraki,4048f3a288533e48124370731106beb9,Delivery service,Delivery service,66,2940,998,Tokyo,Middle-Aged,998
19809,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,d874c52dfaf4e42eca29e895d224825b,2011-08-10,1,"Ebisu, Meguro, Shinagawa",356e0e66d22a882ef03760d12cdd3dea,Other,Other coupon,74,3835,980,Osaka,Middle-Aged,980
19810,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,e67b11e22c80357dcca21cc57a1400c4,2011-09-05,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",65d9366fe5b5c23733b7acdea564d860,Delivery service,Delivery service,55,4410,1980,Tokyo,Middle-Aged,1980
19811,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,42ae9efdca631bf15d658c4fb8cf45f0,2011-10-02,1,"Ebisu, Meguro, Shinagawa",a6f2ecc84c015e4e94b42230534b8982,Delivery service,Delivery service,52,4830,2285,Tokyo,Middle-Aged,2285
19812,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,268ee3bded4e959501019ce6f51b1f25,2011-10-25,1,"Ebisu, Meguro, Shinagawa",1f43f246869fcb15c4a5ce10a1c333ac,Delivery service,Delivery service,50,2415,1200,Tokyo,Middle-Aged,1200
19813,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,e8d488bb5cf63b7557add0067c7bc7ca,2011-11-25,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a262c7ff56a5cd3de3c5c40443f3018c,Other,Other coupon,80,500,100,Tokyo,Middle-Aged,100
19814,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,6444a1921a6cb9647ab3036f74e7c212,2011-11-25,1,"Ikebukuro, Kagurazaka, Akabane",b9301234e6e75385d8204f0f0b613900,Delivery service,Delivery service,56,1140,500,Saitama,Middle-Aged,500
19815,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,3cac091713845e4239a51b4bf85cc6a2,2012-04-07,1,"Tachikawa, Machida, Hachioji, and others",5e41a52bb403ad7606569548f7e12123,Delivery service,Delivery service,86,15000,1980,Tokyo,Middle-Aged,1980
19816,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,e436e96253b95e24c6e88a240bc4964a,2012-06-20,1,Yokohama,4a5188f9cc9f3b69ed9450f191fae436,Delivery service,Delivery service,67,3675,1180,Tokyo,Middle-Aged,1180
19817,7e2b7dad15c1703e2c44414bdbb4d6c3,2010-11-17,f,51,,75af520049be36729e7e85a6efb61d74,2012-06-20,1,"Akasaka, Roppongi, Azabu",8b8ae0fdd663318473ef56b197fbcd25,Delivery service,Delivery service,75,3980,980,Gifu,Middle-Aged,980
19818,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,d1ed5a62cda9cf3f64730f286e7da7c5,2011-07-02,1,"Ginza, Shinbashi, Tokyo, Ueno",e21ecd79093dcee17a465d74c3583494,Delivery service,Delivery service,50,2980,1490,Tokyo,Middle-Aged,1490
19819,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,901351d0c1b00b17df096d8d08217886,2011-07-03,1,"Ikebukuro, Kagurazaka, Akabane",e6a0420463ad7afc64d9f8cab2655bdf,Delivery service,Delivery service,52,4210,1980,Yamaguchi,Middle-Aged,1980
19820,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,b7a7652dcc3d293904f283a779a498c0,2011-07-09,1,"Ginza, Shinbashi, Tokyo, Ueno",f87e0e15ad5613da204449c19edb1196,Gift card,Gift card,80,500,100,Tokyo,Middle-Aged,100
19821,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,17ae85bff2520461e61efd3e014ca716,2011-07-17,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",f0eeab57ee0e6c8c74c0037d3a4f17e3,Food,Food,50,2150,1075,Tokyo,Middle-Aged,2150
19822,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,d8c897f8caeb3b8efa6e59760cdee761,2011-07-30,2,"Ginza, Shinbashi, Tokyo, Ueno",eda2c09cd2a5e4375ba7007f65125e0d,Food,Food,50,1130,565,Tokyo,Middle-Aged,1130
19823,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,306ffb44b90c6a56e4b787cb13716453,2011-08-06,1,"Akasaka, Roppongi, Azabu",7ac54ad193deb68df2cdddf6050ee218,Delivery service,Delivery service,50,3445,1722,Kyoto,Middle-Aged,1722
19824,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,ea4d85beb85bbf39992274e828e67e8f,2011-08-06,1,"Ebisu, Meguro, Shinagawa",138a344fe19f217e3d02eeed679d5d77,Delivery service,Delivery service,40,3339,1980,Tokyo,Middle-Aged,1980
19825,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,19cce37461ea57298d1310603bb42487,2011-09-04,1,"Ginza, Shinbashi, Tokyo, Ueno",4cb228d52891c288eb7f989ffc1c0810,Food,Food,50,580,290,Tokyo,Middle-Aged,290
19826,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,9f9f30dc02df0a1b020584050ceb9b06,2011-09-04,1,"Ginza, Shinbashi, Tokyo, Ueno",4cb228d52891c288eb7f989ffc1c0810,Food,Food,50,580,290,Tokyo,Middle-Aged,290
19827,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,8a50614aaf030733dc468c508a6b3449,2011-09-14,2,"Ginza, Shinbashi, Tokyo, Ueno",0631ce8aee3e73cd4e828a4869d81a8a,Food,Food,50,1980,990,Tokyo,Middle-Aged,1980
19828,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,b3c9547cc9f19b83f88ef10fe51c72fa,2011-10-22,1,"Tachikawa, Machida, Hachioji, and others",cb6ba0d95203033a6863889bdaa45eda,Delivery service,Delivery service,57,2280,980,Tokyo,Middle-Aged,980
19829,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,8381c748ebe386c68cd517f1d0f4f7a6,2011-10-26,1,"Ikebukuro, Kagurazaka, Akabane",bd724d19606dd15e85b2b5c826a7b9ce,Delivery service,Delivery service,50,3260,1630,Osaka,Middle-Aged,1630
19830,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,ad729b5d1bf1e605a94341685df0abee,2011-10-29,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",b8b4f2789a6982c5e6130600f05f7d47,Food,Food,50,1030,515,Tokyo,Middle-Aged,1030
19831,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,eb75ef06c228264533955e3258436d2e,2011-11-20,1,"Shibuya, Aoyama, Jiyugaoka",0b33f0b286fc19f2c70d4733b33c4811,Food,Food,51,920,450,Tokyo,Middle-Aged,450
19832,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,a622da03086e38b29fe4bf4b304e9138,2011-11-20,1,"Shibuya, Aoyama, Jiyugaoka",0b33f0b286fc19f2c70d4733b33c4811,Food,Food,51,920,450,Tokyo,Middle-Aged,450
19833,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,98499135776fc42d1b83e29d1cb0e874,2011-12-10,1,"Ginza, Shinbashi, Tokyo, Ueno",a245475e0fd9d17205f6ff7649c28d6a,Food,Food,55,1000,450,Tokyo,Middle-Aged,450
19834,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,fdd470be46a0b93278728f2ac7c1db14,2011-12-10,1,"Ginza, Shinbashi, Tokyo, Ueno",a245475e0fd9d17205f6ff7649c28d6a,Food,Food,55,1000,450,Tokyo,Middle-Aged,450
19835,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,997c671ac84fe1a720d3e6e321751670,2012-01-11,2,"Tachikawa, Machida, Hachioji, and others",5a49f36e5839810b0d951b3869067ce8,Food,Food,56,2280,999,Tokyo,Middle-Aged,1998
19836,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,014b56736f4a3ba0511267e44a96d5f1,2012-03-18,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",acde0652dcbbb08d762c9612313f8abc,Food,Food,59,1710,690,Tokyo,Middle-Aged,1380
19837,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,0d45e8e60714c43687cda22c715be70c,2012-04-14,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",cb0244705306aafccc47bfe62ece39d3,Food,Food,62,2623,980,Tokyo,Middle-Aged,1960
19838,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,72dcab47786322dbabddd7f8710ef4da,2012-05-16,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",d0590f9b80fd6aa59a31808a41dfd00c,Gift card,Gift card,66,3000,1000,Tokyo,Middle-Aged,1000
19839,01013e0dfeeeeeccc67ba63db68cc8c3,2010-11-13,m,46,,b7c557a3a250594e415af73c162fece9,2012-06-20,2,"Ginza, Shinbashi, Tokyo, Ueno",3072a41bd3f75d6955cced22270cf6d4,Food,Food,50,570,280,Tokyo,Middle-Aged,560
19875,f9b3be121d115d112ceea9173d6dc92e,2010-11-06,m,44,,eb7d6e21fd073e0a669ee02984d74b3b,2011-12-07,1,"Akasaka, Roppongi, Azabu",57379e1d5bc48d2764724828ca90ccf2,Lesson,Lesson,50,3000,1500,Tokyo,Middle-Aged,1500
19876,b4eed0a79e8cd29b07107595f3e3353a,2011-12-10,f,45,,82e66687a8dc8b345c6fc2457bf5470d,2012-01-04,2,"Ginza, Shinbashi, Tokyo, Ueno",55f86d4aeefbc056a8c0011405d719d2,Hotel,Hotel and Japanese hotel,50,14210,7105,Chiba,Middle-Aged,14210
19877,b4eed0a79e8cd29b07107595f3e3353a,2011-12-10,f,45,,521fb72d854577fa7d8a00a37307c969,2012-01-04,2,"Ginza, Shinbashi, Tokyo, Ueno",55f86d4aeefbc056a8c0011405d719d2,Hotel,Hotel and Japanese hotel,50,14210,7105,Chiba,Middle-Aged,14210
